city_codes,beds,baths,size,price
79,6,3,2834,1490000
38,4,4.2,5250,1475000
381,4,4.1,3868,1069000
304,5,5.1,5285,1395000
235,5,5,4271,1399999
38,4,4.1,3638,1195000
38,6,6.1,5800,1349000
381,5,4.1,6054,1199000
304,4,3.1,4105,1239000
413,5,4.1,2697,1190000
316,3,4,3847,1199999
182,4,4.1,3781,1100000
299,4,4.1,4227,999000
38,3,2.1,4227,995000
79,5,4,3884,1150000
38,7,4,3600,1295000
381,5,3,4184,1025000
38,5,7,5248,1199900
182,4,4.1,3200,1250000
299,5,3.2,4284,1039000
299,5,4,3971,1260000
381,4,2.1,4275,1250000
119,3,2,1855,995000
182,4,3,4276,1199000
143,4,3,1620,1495000
299,4,4.1,3449,998800
299,5,3.1,3512,998000
299,5,6,5788,1480000
299,5,4,3969,1295000
235,6,4.1,3906,1450000
284,4,3.1,2495,1350000
38,5,5.1,4000,1049000
38,5,4.1,3530,1399000
182,4,4.1,5068,1450000
182,4,2.1,4023,999000
78,5,5.1,4411,1326000
299,5,6,4000,1275000
299,3,1,1189,1120000
182,4,2.1,3040,1250000
381,5,4.1,4375,1499900
182,3,3,2896,1299000
182,5,4.1,3688,1099000
381,4,3.1,4111,1299000
78,5,3.1,3394,1198000
316,6,5.1,3796,998000
299,4,3.1,3278,1029888
304,4,4.2,4790,1199000
182,4,5.1,3965,1299000
119,3,2,1530,1050000
182,6,6.1,7444,1180000
9,5,4.1,4433,999000
285,2,2,1421,1495000
38,3,2,2270,999999
78,5,4.1,5220,1425000
182,4,4,2776,1065000
413,4,3.1,5000,1155000
182,6,4.1,4696,1259000
182,3,3,3806,1095000
182,4,4.1,3222,1150000
250,5,5,4510,1095000
182,4,6,5025,1299000
235,3,3,2300,1300000
182,5,4.1,5751,1399000
38,3,2,1392,1089000
304,3,2,2314,1200000
304,5,3,3000,1400000
258,4,2,1424,999000
9,4,3,1908,1700000
413,4,4.2,5847,1495000
299,5,5.1,4771,1890000
38,5,5,4206,1799999
182,4,4,3178,1995000
304,5,5,4887,1799999
299,7,5.2,7101,1749000
413,5,5.1,5333,1700000
414,4,2.1,2125,1999000
78,5,4.1,4437,1700000
38,5,4,3705,1699000
182,4,5,2988,1995000
182,4,4,3409,1675000
78,4,3.1,4868,1888000
38,4,4,4196,1825000
299,6,5,6065,1950000
182,4,4,2988,1995000
78,4,4.1,4072,1498000
182,4,3.1,3735,1495000
78,5,4.1,4312,1749990
381,4,3.1,5102,1750000
299,6,6.1,5892,1699900
15,8,5.1,9497,1700000
38,4,3.1,3319,1499995
40,3,1,1155,1590000
78,5,5.1,4732,1499800
182,4,4,2678,1825000
299,6,6.1,5825,1760000
299,6,6.1,5281,1695000
182,4,5.1,4617,2000000
38,3,3,3698,1599000
299,7,5.1,5479,1720000
411,4,4.1,5743,1500000
38,7,5.2,5524,1699000
299,6,6.1,5381,1730000
304,5,4.1,3600,1799500
182,5,3.1,3408,1495000
38,5,4.1,5046,1500000
381,4,3.1,5633,1549000
299,6,5.1,5079,1688888
381,4,5.2,11183,1999999
299,4,3.1,4306,1690000
78,5,4.1,4161,1790000
38,5,4.2,5500,1825000
381,6,4,4208,1590000
143,4,3,1620,1495000
78,5,4.1,4304,1780000
38,6,4.1,4121,1595000
74,4,3,4722,1700000
38,4,4.1,5467,1735000
182,5,5.1,8218,1700000
38,3,2.1,2898,1599950
182,5,5,4448,1977000
381,5,4.1,4375,1499900
182,5,4,4305,1825000
78,5,5.1,6110,1900000
38,4,5.1,4587,1799000
381,7,7.1,6576,1639000
78,5,4.1,5729,1998000
182,4,4,5112,1550000
285,2,2,1421,1495000
38,5,5.1,5208,1899000
143,9,8,17667,1999888
182,5,4,4435,1750000
38,4,4.1,3075,1550000
38,6,4,3818,1595000
38,5,5.1,7162,1899997
250,4,4,5983,1825000
119,7,3,2677,1900000
182,5,4.1,4111,1699000
391,3,2,1386,239000
140,4,2.1,1853,254950
74,3,1,1256,219950
92,2,1,960,210000
229,1,1,825,199000
15,3,2,1340,249000
316,2,1,896,220000
92,3,2,1578,209900
210,2,1,1608,199000
391,3,2,1452,230000
15,3,2,1542,245000
182,2,1.1,528,199000
182,3,1.1,1160,229950
38,2,1,638,229000
15,3,2,1629,239900
0,4,2,1572,230000
316,3,2,1162,205000
316,2,2,1008,225000
391,3,2,1420,255000
15,3,2,1540,235000
210,4,1.1,1381,195000
143,3,2,1300,250000
361,2,2,1250,239900
143,3,2,1512,249800
391,3,2,1795,255000
284,3,2,1352,229000
391,4,2,1456,219900
391,3,2.1,1672,245000
194,3,2,1842,199000
391,3,2,1483,240000
38,2,1.1,542,229000
411,1,1,846,220000
194,3,2,1409,199000
0,4,2,1604,208000
361,3,2,1272,244900
391,2,2.1,1692,240000
391,3,1,1178,195000
143,3,1,1060,209000
143,3,2,1266,249900
318,2,1,694,199000
143,2,1,820,199900
318,2,1,840,250000
182,1,1,493,212000
391,3,2,1257,220000
391,3,2,1581,239900
318,2,1,765,239000
284,2,2,1440,205000
92,2,1.1,1008,215000
414,3,2,1368,210000
13,2,2,1309,249000
318,2,1,989,247000
316,2,2,1368,199000
2,3,2,1181,215000
2,4,2,1726,237000
391,3,2,1122,205000
2,4,3,2103,255000
361,2,1,856,205000
92,3,1.1,1344,210000
160,3,2.1,2200,255000
414,2,2,1748,245000
316,4,2,1032,209000
391,3,2,1192,214000
143,3,2,1296,245500
132,2,1,832,199500
229,3,2,1580,209000
414,3,2,1570,229900
143,3,2,1222,249000
15,3,2,1060,225000
92,3,2,1374,230000
182,3,2,1576,225000
92,2,1,904,199000
38,1,1,493,229999
38,3,2,1120,235000
92,3,1.1,1274,229900
143,2,2,1366,209999
38,2,1,864,245000
391,3,2,1334,230000
391,3,2.1,1517,235000
13,2,1,841,210000
194,3,2,1712,255000
143,3,2,1282,255000
92,2,1.1,935,254000
2,3,2,1479,240000
15,3,2,1348,229900
391,4,2.1,1642,249999
194,3,2,1306,245000
36,2,1,984,214000
316,2,2,1180,199000
316,2,1.1,1216,200000
214,2,1,770,249900
414,3,2,1332,215000
2,3,2,1516,235000
15,2,2,1394,245789
318,5,3,1280,239000
318,3,2,1431,235000
391,3,2,1400,235000
391,2,2,1070,215000
0,3,2,1280,220000
318,2,1,686,230000
2,4,2,1798,238900
140,3,2,1826,244999
2,3,2,1600,229000
391,2,1,1460,219000
309,3,2,1108,200000
414,2,2.1,1279,228900
38,2,2,1104,249900
414,3,2,1534,255000
160,3,2,2186,225000
279,3,2,1630,230000
2,4,2,1314,209900
260,3,2,832,199000
15,3,1,1008,229900
117,1,1,964,245000
2,3,2,1005,215000
391,3,2,1324,229800
318,2,1,1140,230000
414,3,2,1479,229900
40,3,2,1202,210000
2,4,2,1398,250000
119,2,1,864,250000
279,3,2,1700,249900
92,3,2,1620,251000
27,4,2,1962,200000
194,2,1,1144,225000
318,3,2,1098,249888
73,2,2,990,249000
414,3,2,1368,245900
391,3,2,1405,249900
318,1,1,504,230000
391,4,2,1660,237500
160,2,2,1260,250000
38,2,1,672,234900
38,3,1,990,224500
38,2,1.1,1060,217500
391,3,2.1,1377,239900
361,2,1,832,224900
380,2,2,1276,215000
15,3,2,1238,249900
318,3,2,1049,240000
38,2,1,936,234000
15,3,2,1400,229000
414,3,2,1790,234000
414,2,1,926,210000
414,3,2,1896,249900
414,4,2,1520,249900
391,3,2,1637,229900
414,3,2,2280,195000
194,2,2,1200,219000
92,2,1,874,210000
92,2,1,828,215000
391,3,2,1344,195000
120,3,2,1199,219000
235,3,2,1453,229900
229,3,3,2134,229800
414,3,2,1650,229000
361,1,1,600,209000
0,3,2,1618,215000
391,3,2,1756,244000
15,4,2,1276,235000
391,3,2,1761,249000
318,2,1,585,195000
380,2,2,1029,209000
391,3,2.1,2176,239000
27,4,2,1584,216888
414,2,2,1224,223000
160,4,2,1980,229900
15,3,2,1040,220000
194,1,2,1105,243500
15,3,2,1148,220000
15,4,2.1,1700,249999
15,3,2.1,1673,249900
391,3,2,1176,219888
38,3,2,1098,235000
143,3,2,1334,242000
92,3,2.1,1456,252500
316,2,1.1,1050,199999
229,2,2,1620,229500
316,2,1,777,205000
318,1,1,795,199000
38,3,2,1276,249900
318,3,1,912,250000
13,3,1,900,209000
316,3,2,1297,220000
92,2,1.1,864,209900
391,3,2,1911,219000
0,3,2,1518,225000
391,3,2,1131,225000
391,3,2,1366,240900
391,3,2.1,1689,249900
318,3,2,1300,240000
318,2,1,984,250000
38,2,1,784,229900
229,1,1,1300,205000
145,3,2,847,239999
27,3,2,1940,214998
15,3,2,1945,299000
391,4,4,2814,289000
391,4,2.1,2905,299000
391,5,2,2343,299000
391,3,2.1,2817,299000
391,6,4,3157,299000
391,4,2.1,2747,299000
391,3,2,1777,289000
391,4,2,1806,269000
318,3,2,1008,285000
140,4,2.1,1853,254950
229,3,2,1865,299900
15,3,2,1340,249000
318,5,2,2400,305000
39,2,2,1125,299900
318,2,1,999,299900
318,3,2,1376,299999
143,4,2,1900,299900
201,3,2,820,305000
160,1,1,600,299000
318,2,1,800,265000
15,3,2,1542,245000
143,4,2,1760,280000
391,4,2.1,1911,269000
391,3,2,1420,255000
182,2,2,1548,265000
391,3,3,2141,299900
391,5,3,2596,292000
413,2,1,1009,279000
143,3,2,1902,270000
143,3,2.1,2039,299500
2,5,3,1921,260000
160,4,2,1749,275000
235,3,2,1768,269000
15,3,2,1730,259000
279,3,2,2500,280000
318,3,2,1099,299000
143,3,2,1300,250000
307,3,2,1051,299000
0,3,2,1694,279000
307,3,1,1460,285000
143,3,2,1512,249800
2,3,3,2017,260000
380,2,2,1344,270000
143,4,3,2219,289000
304,3,1,960,280000
318,3,2,1669,270000
2,4,2,1564,285000
2,4,2,2038,275000
15,3,2,1631,259500
391,3,2,1795,255000
120,2,1.1,1152,264500
391,4,2.1,1726,289000
391,3,2.1,1672,245000
38,2,1,1770,259900
391,4,2.1,2262,265000
119,4,2,1468,299900
143,3,2,1400,265000
391,4,2.1,2144,299000
316,4,2,1632,265000
119,3,1,1036,298800
0,2,2,900,259000
316,3,2,1152,289000
318,2,1,972,265000
143,3,2,1266,249900
143,4,2,1566,275000
92,4,3,1554,259500
391,4,2,2204,305000
237,3,2,1276,300000
160,3,2,984,268000
15,3,2,1829,260000
318,2,1,840,250000
15,4,2,2085,299900
391,4,2,1862,280000
143,4,2,1366,259900
2,4,2,1972,291990
391,3,2,1280,260000
15,4,2,2160,269000
13,3,1.1,1400,298000
318,3,1.1,966,269000
318,2,1,850,275000
38,3,2,1562,289200
15,5,3,2033,294888
391,3,2.1,1928,270000
13,2,2,1309,249000
2,5,3,2163,278000
318,2,1,989,247000
38,3,2,1140,299999
391,4,2,2021,269900
2,3,2,1576,258990
316,3,2,1300,279000
2,4,3,2103,255000
15,2,2,1674,285000
318,2,1,947,294999
318,3,1,1430,295000
307,1,1,760,274900
391,4,2,1537,270000
160,3,2.1,2200,255000
414,2,2,1748,245000
318,2,1,869,279900
391,4,2,2374,279990
38,2,1,720,259900
15,4,2.1,1976,289000
318,2,1,756,295000
143,3,2,1296,245500
391,4,3,2200,286000
318,3,2,1044,299000
318,3,1,1008,265000
143,3,2,1222,249000
119,2,1,800,259900
318,3,2,1856,285000
120,1,1,1133,267000
38,2,1,864,245000
143,5,3,1838,299888
380,2,2,1545,259000
391,3,2,1788,259900
318,3,2,1100,295000
194,3,2,1712,255000
414,4,2,1558,279000
413,3,1,1088,270000
143,3,2,1282,255000
318,4,2,1242,259999
391,4,2,1733,260000
92,2,1.1,935,254000
160,3,2,1579,279900
318,4,2,1294,295000
391,4,2.1,1705,270000
318,3,2,1627,265000
391,4,2.1,1642,249999
414,2,2,1242,289000
194,3,2,1306,245000
391,4,2.1,2399,276900
318,2,1,998,269000
214,2,1,770,249900
145,4,1,1204,299999
15,2,2,1394,245789
318,3,2,1306,289000
2,4,3,1976,270000
391,4,2,1560,275000
316,2,1.1,828,275000
391,3,2,1770,264990
413,2,1,980,299999
318,3,1,1429,297800
318,3,1,850,284900
160,3,2,1200,299000
194,2,2,915,269000
38,2,2,1104,249900
38,2,2,1098,299999
414,3,2,1534,255000
15,2,2,1768,299950
318,3,1.1,1066,295000
92,3,2.1,1460,299999
318,2,1,1024,275000
92,4,3,1800,299900
117,1,1,964,245000
391,3,2,1735,265000
279,4,3.1,2800,289900
279,4,2,2568,284900
83,2,1,704,279000
318,2,1,1006,270000
318,5,2,1548,299000
83,2,1,952,284000
2,5,2,2183,270000
316,4,2,1704,259900
143,4,2,2024,299900
318,4,3,1702,299800
2,4,2,1398,250000
119,2,1,864,250000
279,3,2,1700,249900
92,3,2,1620,251000
318,3,2,1098,249888
132,2,2.1,1088,259900
73,2,2,990,249000
38,2,2,1040,279000
307,3,1,1100,302000
414,3,2,1368,245900
143,3,2,1380,269000
318,3,2,1008,295000
143,3,2,1703,274000
391,3,2,1405,249900
160,2,2,1260,250000
15,7,4,1968,270000
391,3,2,1740,304990
391,4,3.1,1984,260000
318,2,1,1014,260000
391,3,2,1602,287990
15,4,2,1770,299000
83,2,1,1024,260000
15,3,2,1238,249900
160,3,2,1872,269000
413,3,2,1058,259000
414,3,2,1896,249900
414,4,2,1520,249900
318,3,2,987,305000
119,3,1,1079,290000
145,3,2,1256,315000
182,3,2,1840,319000
40,3,2,1115,339000
182,5,3,2042,314500
15,3,2,1945,299000
391,4,2.1,2905,299000
391,5,2,2343,299000
391,3,2.1,2817,299000
391,6,4,3157,299000
391,4,2.1,2747,299000
182,3,1.1,1472,317000
318,4,2,1144,349000
15,4,2.1,2352,339950
318,3,2,1348,344910
229,3,2,1865,299900
318,5,2,1466,349900
318,5,2,2400,305000
39,2,2,1125,299900
318,2,1,999,299900
38,2,2,1468,350000
318,3,2,1376,299999
304,3,1,987,314900
143,4,2,1900,299900
40,3,1,1008,308888
38,3,2,1311,325000
318,4,2,1222,318500
201,3,2,820,305000
160,1,1,600,299000
119,2,2,1206,335000
214,3,2,1484,314900
182,3,1.1,1380,345000
40,3,2,1184,330000
0,3,4,2466,319900
83,4,2,1395,319000
391,7,3,2982,355000
413,3,2,1224,335000
83,2,2,1176,329000
140,7,4,3617,350000
38,3,2,1344,329900
414,4,3,2123,315000
391,3,3,2141,299900
318,3,2,1530,350000
119,2,1.1,918,355000
119,2,1,720,330000
143,3,2.1,2039,299500
119,3,2,1103,355000
15,3,2.1,2062,325000
318,3,2,1099,299000
15,4,3,2194,319800
119,3,1,744,349950
307,3,2,1051,299000
145,3,2,1330,354000
307,2,1,884,340000
318,3,1,1087,319900
316,3,3,1852,349000
304,3,1,840,319999
145,3,2,1289,315000
143,3,2,1562,309000
160,2,2,1229,319000
119,3,1,1250,349900
119,4,2,1468,299900
307,3,1.1,1164,319900
391,4,2.1,2144,299000
119,3,1,1036,298800
15,4,3,2850,350000
318,3,2,1433,329900
411,3,2,1628,325000
304,3,2,1112,318000
318,3,1.1,2058,349900
143,5,3,2607,345000
391,4,4,3098,329000
304,4,2,1144,347900
391,4,2,2204,305000
160,2,1,1100,349000
237,3,2,1276,300000
143,3,2,2308,339900
307,3,3,1644,339900
15,4,2,2085,299900
318,4,1.1,1528,350000
318,3,2,1047,319900
304,3,2,1260,349900
284,3,2,1600,309000
201,3,1.1,1300,315000
38,3,2,1440,329000
13,3,1.1,1400,298000
318,4,2,1774,349900
214,3,2,1295,355000
182,3,2,1680,315500
307,3,1,1020,339900
38,3,2,1638,349000
38,3,2,1140,299999
38,3,2,1080,339000
318,4,2,2205,340000
391,4,2.1,2399,319000
318,3,2,1128,340000
318,3,1.1,1152,325000
318,3,1,1430,295000
318,2,1,756,295000
391,5,3,2490,334900
251,3,2,1803,349999
318,3,2,1044,299000
304,3,1.1,900,309000
391,4,2,2049,324900
38,2,1,864,339900
92,4,2,1380,329900
143,4,2,2023,324900
279,3,2,2226,310000
15,2,2.1,2236,328000
119,2,1,801,350000
119,3,1,1425,329000
83,2,2,1225,349000
318,2,1.1,969,319900
143,5,3,1838,299888
318,3,2,1388,339900
318,3,2,1100,295000
38,2,2,1322,329000
413,2,1,992,325000
145,4,2,1386,339000
318,4,2,1294,295000
391,4,2.1,2085,317000
182,4,2,1651,344888
182,2,1.1,871,319000
391,4,3,2239,313490
391,4,3,2401,341990
92,3,2.1,1656,312500
414,3,2.1,2028,339900
145,4,1,1204,299999
391,3,2,1834,349000
391,4,3,1938,340000
413,2,2,1426,347800
391,5,4,3032,330000
414,3,2,2163,339000
413,2,1,980,299999
318,3,1,1429,297800
307,4,2,1440,350000
160,3,2,1200,299000
304,4,2,1225,354000
307,4,1.1,1288,325000
318,3,2,1421,319800
38,2,2,1098,299999
15,2,2,1768,299950
119,3,1,1120,339900
318,3,1.1,1066,295000
92,3,2.1,1460,299999
92,4,3,1800,299900
92,3,3,1578,350000
182,3,2,1192,330000
83,4,2.1,1442,317500
15,4,2,1972,335000
391,5,4,2740,346000
318,3,1.1,1341,324900
413,3,2,1339,349000
131,3,2,1057,330000
391,3,2.1,2505,309999
318,5,2,1548,299000
307,3,1,1390,330000
316,4,3,2640,339900
92,3,2,1570,315000
143,4,2,2024,299900
318,4,3,1702,299800
318,3,1.1,1282,309999
38,2,1,1239,350000
391,5,3,2438,348990
307,3,1,1100,302000
391,3,2,2182,347000
119,3,2,1019,337500
318,3,2,1008,295000
119,2,1,927,340000
318,3,2,1337,355000
307,3,2,1728,350000
143,5,2.1,2056,315000
145,3,2,1620,310000
15,3,2,2014,319000
391,5,3,2537,351990
391,3,2,1740,304990
15,3,2,1830,340000
391,4,4,3098,345000
15,4,2,1770,299000
38,2,2,1235,315000
411,3,3,1856,328700
15,4,2,2287,310000
318,3,2,987,305000
318,4,2,1240,309000
117,3,1,1200,349999
318,3,2,1232,335000
182,4,2,1440,329000
83,3,2.1,1576,319900
318,3,1.1,943,305000
15,3,2.1,2256,299500
279,4,3,2101,339000
391,4,3,2703,325000
119,2,1,850,310000
15,3,2,1930,309750
391,5,4,3480,310000
318,4,3,1728,350000
304,3,1,960,299900
285,2,1,1464,395000
413,3,2.1,1984,380000
92,4,3.1,2798,399600
83,3,2.1,1647,372000
318,4,2,1144,349000
318,4,2,2043,389900
119,3,1,1059,365000
318,5,2,1466,349900
391,4,3,2544,359900
38,2,2,1468,350000
143,4,3,1937,390000
15,4,3,2049,364900
15,4,2,2524,405000
119,4,2,1372,365000
15,4,3,2060,369900
15,4,3,2060,369900
307,4,2.1,1811,359000
182,3,1.1,1380,345000
83,4,4,1616,389995
119,3,2,1139,359000
391,7,3,2982,355000
279,3,3,2200,400000
92,3,2.1,2036,393000
145,4,2,1404,369999
318,5,3,2578,369000
38,3,1,1356,395000
140,7,4,3617,350000
143,3,2,2184,380000
307,3,2,1363,384900
119,3,2,1678,405000
318,3,2,1530,350000
119,2,1.1,918,355000
38,3,2,1689,359900
119,3,1,1405,365000
119,3,2,1103,355000
119,3,1,744,349950
119,3,2.1,1258,375000
145,3,2,1330,354000
160,3,2,1144,399000
15,3,2.1,2175,374950
318,3,1,1345,359900
119,3,2,1343,393000
258,3,1,1036,399900
143,4,2,2650,359900
299,3,1,1004,399999
316,3,3,1852,349000
258,2,2,882,379000
119,3,2,1222,359000
413,3,2,1685,370000
307,5,3,1923,389999
119,3,2.1,1253,359000
38,4,2,1708,399900
119,5,2,1540,385000
318,4,2,1627,360000
381,2,1,900,399000
119,3,1,1250,349900
318,3,2,2250,395000
143,4,2.1,2173,369900
307,3,2.1,1540,369900
182,3,4,1949,379900
15,4,3,2850,350000
307,3,2,1363,375000
214,3,2,1392,364900
318,3,1.1,2058,349900
38,3,2,1120,369000
143,5,3,2607,345000
2,5,3,3069,370000
182,3,2,1023,360000
304,4,2,1144,347900
160,2,1,1100,349000
119,3,2,1258,399000
119,3,2,1403,395000
119,3,2,1043,369000
318,4,1.1,1528,350000
40,3,2,1824,405000
258,2,1,916,379900
119,5,2,1433,395000
38,4,4,2400,365000
143,4,3,2140,395000
318,3,3,1560,399000
304,3,2,1260,349900
414,4,2,2313,399000
318,4,2,1774,349900
214,3,2,1295,355000
38,3,2,1638,349000
119,3,2,1352,369900
119,3,2,953,359900
318,3,2,1186,359999
318,4,2,1408,389900
307,4,2.1,1811,376000
119,3,2.1,1653,400000
38,3,2,1450,399000
307,4,2,1797,389900
15,3,2,2488,368900
182,3,2,1424,399000
251,3,2,1803,349999
83,4,2,1568,359900
143,4,3,2702,358000
251,4,3,2218,405000
307,4,2,1260,379900
119,4,2.1,1799,395000
304,3,2,1395,399900
119,4,2,1302,369900
307,4,2,1551,402500
92,3,2,2930,365000
214,3,2,1643,390000
119,2,1,801,350000
83,2,2,1225,349000
78,3,1.1,1300,399000
119,3,2,953,359900
160,1,1,1260,399900
119,3,2,1582,359000
182,3,3,1860,375000
318,3,2,1298,365000
391,5,3.1,2707,375000
143,4,3.1,2604,379999
119,3,2,1271,393000
15,3,2,2630,365000
15,4,3,2408,382000
413,4,2.1,2234,405000
304,4,2,1544,378000
391,3,2,1834,349000
119,4,3,1502,390000
307,3,2,1553,380000
413,2,2,1426,347800
258,3,2,1170,399000
307,3,2,1464,384800
307,4,2,1440,350000
307,4,2,1377,399900
304,4,2,1225,354000
182,3,2.1,1551,399000
119,3,1,1059,359900
119,3,2.1,1394,389900
307,3,2,1679,387800
145,3,2,1860,369800
145,3,2,1530,359800
258,3,1.1,1000,384999
307,3,2,1796,365000
318,4,2.1,2038,359900
413,3,2.1,1770,369900
119,3,2,1420,379000
119,4,3,1862,389900
318,4,3,1925,395000
83,3,2.1,1406,395000
307,3,2,1471,380000
38,4,2,1524,399900
38,3,2,1738,399900
92,3,3,1578,350000
131,3,2,1570,383900
391,5,4,2740,346000
413,3,2,1339,349000
182,3,3,2222,375000
304,4,2,1398,375000
119,4,2.1,1338,359900
92,4,3,2418,375000
38,3,2,1455,399900
304,3,2,1825,390000
318,4,3,1698,390000
307,3,2,1246,359000
318,4,2,1895,390000
316,4,3,2390,396000
83,3,2,1484,385000
119,4,2,1550,370000
119,3,1.1,1729,399900
251,4,2,2462,369000
414,4,2,2161,379000
391,4,3,3393,379000
318,5,2,1858,399000
391,3,3,3246,384900
304,3,2,1040,365000
143,4,3,2176,360000
307,3,2,1764,359900
307,3,2,1240,395000
284,3,1.1,2374,390000
119,3,2,1764,405000
38,2,1,1239,350000
74,3,3,2214,365000
391,5,3,3682,388888
145,3,2,1812,369000
304,4,2,1644,373500
318,5,3,1880,399000
279,4,2,2297,379000
391,5,3,2438,348990
143,3,2,1730,399000
391,3,2,2182,347000
411,3,2,2048,384900
318,3,2,1337,355000
307,3,2,1728,350000
413,4,2.1,1951,399000
413,4,2,1611,404999
38,3,3,2046,389900
307,3,2,1290,390000
391,5,3,2537,351990
391,4,4,3098,345000
182,3,3,1978,399000
285,2,1,1464,395000
83,4,2.1,1943,449000
92,4,3.1,2798,399600
304,4,2,1862,445000
119,5,2,2204,440000
307,4,3,1910,449999
258,3,2,1465,410000
307,3,2,1690,429900
307,3,2.1,1748,420000
15,4,2,2524,405000
79,3,2.1,1626,436085
318,5,3,2742,455000
119,5,3,2268,424900
279,3,3,2200,400000
318,4,2,2024,429900
38,3,1,1356,395000
258,3,2,1222,414990
258,5,2,1386,450000
119,4,3,1567,425000
299,3,2.1,1084,449000
79,3,2,1096,454900
117,2,1.1,1094,450000
119,3,2,1678,405000
307,5,3,2544,454900
307,5,3,2554,455000
307,5,3,2554,455000
307,5,3,2554,455000
119,4,2,2272,429900
258,3,2,1100,429900
119,4,3,1596,454999
119,4,3,1751,419000
160,3,2,1144,399000
304,3,2,1587,429900
258,3,2.1,1379,415000
119,3,1,945,450000
119,4,2,1913,435000
258,3,1,1036,399900
299,3,1,1004,399999
119,3,2,1419,430888
119,4,3,1726,419888
119,3,2,1172,424999
258,3,2,1080,449900
307,3,2,1803,440000
413,3,2,1882,423500
258,3,1.1,1150,442000
38,4,2,1708,399900
307,3,2.1,2024,419950
381,2,1,900,399000
318,3,2,1855,445000
318,3,2,2250,395000
304,3,1.1,1484,409000
307,4,4,1794,410000
119,3,2.1,1596,449900
131,3,2,1567,409000
414,4,4,3579,425000
307,4,2,1650,420000
119,3,2,1258,399000
119,3,2,1403,395000
413,6,3,2639,449950
40,3,2,1824,405000
304,4,2.1,1931,439000
119,5,2,1433,395000
143,4,3,2140,395000
411,2,2,1819,419900
251,3,2.1,2684,450000
318,3,3,1560,399000
414,4,2,2313,399000
145,4,3,1946,419900
222,3,1,939,415000
182,3,3,1852,449000
258,4,2,1150,439900
38,2,2,2020,439900
119,3,2.1,1560,430000
119,3,2.1,1653,400000
119,4,3,2292,410000
38,3,2,1450,399000
131,3,2,1488,419900
304,4,3,2041,419000
38,4,2.1,1504,429000
182,3,2,1424,399000
119,3,2.1,1617,424000
391,5,4,3682,417000
251,4,3,2218,405000
119,3,2.1,1754,449900
119,4,2.1,1799,395000
304,3,2,1395,399900
79,2,1,1010,425000
307,4,2,1551,402500
413,4,3,2062,439000
78,3,1.1,1300,399000
15,5,4,2823,410000
160,1,1,1260,399900
145,5,3,2244,455000
304,4,2.1,1832,435000
258,3,1,992,432900
318,4,2.1,1821,419900
145,3,2.1,1621,409900
413,4,2.1,2234,405000
279,5,3,2786,429500
15,5,3,2467,442000
258,2,1,1158,415000
119,4,2,1644,420000
251,4,2,2339,445000
119,3,2.1,1604,453000
304,3,0,1648,450000
258,3,2,1170,399000
38,5,2.1,2488,449900
119,4,3,1764,419800
143,4,3,3169,449500
307,4,2,1377,399900
182,3,2.1,1551,399000
119,4,2.1,1974,425900
307,4,2,1939,429800
182,4,3,2200,415000
258,3,1.1,1458,449000
318,4,2.1,2353,455000
318,4,3,1925,395000
304,3,3.1,1897,425000
40,4,3,2124,449000
83,3,2.1,1406,395000
38,4,2,1524,399900
38,3,2,1738,399900
78,3,1,1380,439880
38,3,2,1455,399900
258,2,1,1098,430000
143,4,2,2322,415000
316,4,3,2390,396000
251,4,3,2024,449910
318,5,3,1985,424990
318,5,3,1985,424990
119,3,1.1,1729,399900
38,4,2,2948,435000
284,2,3,2845,420000
318,5,2,1858,399000
318,4,3,2331,445000
119,4,2,1417,438000
307,3,2,1240,395000
119,3,2,1764,405000
391,4,3,2498,410000
307,4,2,1782,410000
119,5,2.1,2225,439000
15,4,3,2974,435000
318,5,3,1880,399000
143,3,2,1730,399000
307,4,3,1635,439888
413,4,2.1,1951,399000
413,4,2,1611,404999
83,5,3,2513,435000
414,3,2,1706,425000
258,3,2,1470,431080
119,3,2.1,1322,430000
182,3,3,1978,399000
2,3,2.1,4680,425000
222,3,1.1,1145,430000
413,4,3,1952,449000
258,4,2,1318,454900
15,4,2.1,2229,409700
413,5,2,2377,425000
119,5,3,2017,424888
214,3,2,1640,449000
38,2,2,1174,444900
119,3,2.1,1587,415000
38,3,2,1566,399900
117,3,2.1,1172,439900
258,3,1,1400,399900
38,3,2.1,2180,399900
119,3,2.1,2323,455000
307,4,3,1895,439000
36,3,2,1859,429900
119,3,2,1771,408000
117,3,2,1494,429900
182,4,4,2736,448000
413,4,3,1781,395000
413,3,2,1837,398000
316,4,2.1,2621,439000
79,3,2.1,1789,451380
316,3,2.1,1600,449000
318,4,3,2223,448000
258,3,1,1081,430000
79,3,2.1,1732,443880
414,2,3,2086,399000
229,3,2,2292,439500
258,3,1,1144,450000
119,5,2.1,2225,430000
316,4,3.1,2808,419900
414,3,2,2156,415000
119,4,3,1764,418000
307,3,2.1,1488,395000
78,4,2,1102,450000
318,3,2,1431,399000
307,3,2,1682,419900
318,3,2.1,1821,419900
318,3,2,1662,397500
83,4,2.1,1943,449000
119,3,2.1,2758,480000
304,4,2,1862,445000
38,4,3,2009,499900
79,3,2,1240,479980
160,2,2,1290,489000
38,3,3,2599,459000
79,4,2.1,2385,500000
119,3,2.1,1872,460000
318,4,2.1,2475,459900
