,Unnamed: 0,city_codes,beds,baths,size,price
8235,8235,304,5,5.0,4887,1799999
8236,8236,299,7,5.2,7101,1749000
8237,8237,413,5,5.1,5333,1700000
8238,8238,414,4,2.1,2125,1999000
8239,8239,78,5,4.1,4437,1700000
8240,8240,38,5,4.0,3705,1699000
8241,8241,182,4,5.0,2988,1995000
8242,8242,182,4,4.0,3409,1675000
8243,8243,78,4,3.1,4868,1888000
8244,8244,38,4,4.0,4196,1825000
8245,8245,299,6,5.0,6065,1950000
8246,8246,182,4,4.0,2988,1995000
8247,8247,78,4,4.1,4072,1498000
8248,8248,182,4,3.1,3735,1495000
8249,8249,78,5,4.1,4312,1749990
8250,8250,381,4,3.1,5102,1750000
8251,8251,299,6,6.1,5892,1699900
8252,8252,15,8,5.1,9497,1700000
8253,8253,38,4,3.1,3319,1499995
8254,8254,40,3,1.0,1155,1590000
8255,8255,78,5,5.1,4732,1499800
8256,8256,182,4,4.0,2678,1825000
8257,8257,299,6,6.1,5825,1760000
8258,8258,299,6,6.1,5281,1695000
8259,8259,182,4,5.1,4617,2000000
8260,8260,38,3,3.0,3698,1599000
8261,8261,299,7,5.1,5479,1720000
8262,8262,411,4,4.1,5743,1500000
8263,8263,38,7,5.2,5524,1699000
8264,8264,299,6,6.1,5381,1730000
8265,8265,304,5,4.1,3600,1799500
8266,8266,182,5,3.1,3408,1495000
8267,8267,38,5,4.1,5046,1500000
8268,8268,381,4,3.1,5633,1549000
8269,8269,299,6,5.1,5079,1688888
8270,8270,381,4,5.2,11183,1999999
8271,8271,299,4,3.1,4306,1690000
8272,8272,78,5,4.1,4161,1790000
8273,8273,38,5,4.2,5500,1825000
8274,8274,381,6,4.0,4208,1590000
8275,8275,143,4,3.0,1620,1495000
8276,8276,78,5,4.1,4304,1780000
8277,8277,38,6,4.1,4121,1595000
8278,8278,74,4,3.0,4722,1700000
8279,8279,38,4,4.1,5467,1735000
8280,8280,182,5,5.1,8218,1700000
8281,8281,38,3,2.1,2898,1599950
8282,8282,182,5,5.0,4448,1977000
8283,8283,381,5,4.1,4375,1499900
8284,8284,182,5,4.0,4305,1825000
8285,8285,78,5,5.1,6110,1900000
8286,8286,38,4,5.1,4587,1799000
8287,8287,381,7,7.1,6576,1639000
8288,8288,78,5,4.1,5729,1998000
8289,8289,182,4,4.0,5112,1550000
8290,8290,285,2,2.0,1421,1495000
8291,8291,38,5,5.1,5208,1899000
8292,8292,143,9,8.0,17667,1999888
8293,8293,182,5,4.0,4435,1750000
8294,8294,38,4,4.1,3075,1550000
8295,8295,38,6,4.0,3818,1595000
8296,8296,38,5,5.1,7162,1899997
8297,8297,250,4,4.0,5983,1825000
8298,8298,119,7,3.0,2677,1900000
8299,8299,182,5,4.1,4111,1699000
8300,8300,391,3,2.0,1386,239000
8301,8301,140,4,2.1,1853,254950
8302,8302,74,3,1.0,1256,219950
8303,8303,92,2,1.0,960,210000
8304,8304,229,1,1.0,825,199000
8305,8305,15,3,2.0,1340,249000
8306,8306,316,2,1.0,896,220000
8307,8307,92,3,2.0,1578,209900
8308,8308,210,2,1.0,1608,199000
8309,8309,391,3,2.0,1452,230000
8310,8310,15,3,2.0,1542,245000
8311,8311,182,2,1.1,528,199000
8312,8312,182,3,1.1,1160,229950
8313,8313,38,2,1.0,638,229000
8314,8314,15,3,2.0,1629,239900
8315,8315,0,4,2.0,1572,230000
8316,8316,316,3,2.0,1162,205000
8317,8317,316,2,2.0,1008,225000
8318,8318,391,3,2.0,1420,255000
8319,8319,15,3,2.0,1540,235000
8320,8320,210,4,1.1,1381,195000
8321,8321,143,3,2.0,1300,250000
8322,8322,361,2,2.0,1250,239900
8323,8323,143,3,2.0,1512,249800
8324,8324,391,3,2.0,1795,255000
8325,8325,284,3,2.0,1352,229000
8326,8326,391,4,2.0,1456,219900
8327,8327,391,3,2.1,1672,245000
8328,8328,194,3,2.0,1842,199000
8329,8329,391,3,2.0,1483,240000
8330,8330,38,2,1.1,542,229000
8331,8331,411,1,1.0,846,220000
8332,8332,194,3,2.0,1409,199000
8333,8333,0,4,2.0,1604,208000
8334,8334,361,3,2.0,1272,244900
8335,8335,391,2,2.1,1692,240000
8336,8336,391,3,1.0,1178,195000
8337,8337,143,3,1.0,1060,209000
8338,8338,143,3,2.0,1266,249900
8339,8339,318,2,1.0,694,199000
8340,8340,143,2,1.0,820,199900
8341,8341,318,2,1.0,840,250000
8342,8342,182,1,1.0,493,212000
8343,8343,391,3,2.0,1257,220000
8344,8344,391,3,2.0,1581,239900
8345,8345,318,2,1.0,765,239000
8346,8346,284,2,2.0,1440,205000
8347,8347,92,2,1.1,1008,215000
8348,8348,414,3,2.0,1368,210000
8349,8349,13,2,2.0,1309,249000
8350,8350,318,2,1.0,989,247000
8351,8351,316,2,2.0,1368,199000
8352,8352,2,3,2.0,1181,215000
8353,8353,2,4,2.0,1726,237000
8354,8354,391,3,2.0,1122,205000
8355,8355,2,4,3.0,2103,255000
8356,8356,361,2,1.0,856,205000
8357,8357,92,3,1.1,1344,210000
8358,8358,160,3,2.1,2200,255000
8359,8359,414,2,2.0,1748,245000
8360,8360,316,4,2.0,1032,209000
8361,8361,391,3,2.0,1192,214000
8362,8362,143,3,2.0,1296,245500
8363,8363,132,2,1.0,832,199500
8364,8364,229,3,2.0,1580,209000
8365,8365,414,3,2.0,1570,229900
8366,8366,143,3,2.0,1222,249000
8367,8367,15,3,2.0,1060,225000
8368,8368,92,3,2.0,1374,230000
8369,8369,182,3,2.0,1576,225000
8370,8370,92,2,1.0,904,199000
8371,8371,38,1,1.0,493,229999
8372,8372,38,3,2.0,1120,235000
8373,8373,92,3,1.1,1274,229900
8374,8374,143,2,2.0,1366,209999
8375,8375,38,2,1.0,864,245000
8376,8376,391,3,2.0,1334,230000
8377,8377,391,3,2.1,1517,235000
8378,8378,13,2,1.0,841,210000
8379,8379,194,3,2.0,1712,255000
8380,8380,143,3,2.0,1282,255000
8381,8381,92,2,1.1,935,254000
8382,8382,2,3,2.0,1479,240000
8383,8383,15,3,2.0,1348,229900
8384,8384,391,4,2.1,1642,249999
8385,8385,194,3,2.0,1306,245000
8386,8386,36,2,1.0,984,214000
8387,8387,316,2,2.0,1180,199000
8388,8388,316,2,1.1,1216,200000
8389,8389,214,2,1.0,770,249900
8390,8390,414,3,2.0,1332,215000
8391,8391,2,3,2.0,1516,235000
8392,8392,15,2,2.0,1394,245789
8393,8393,318,5,3.0,1280,239000
8394,8394,318,3,2.0,1431,235000
8395,8395,391,3,2.0,1400,235000
8396,8396,391,2,2.0,1070,215000
8397,8397,0,3,2.0,1280,220000
8398,8398,318,2,1.0,686,230000
8399,8399,2,4,2.0,1798,238900
8400,8400,140,3,2.0,1826,244999
8401,8401,2,3,2.0,1600,229000
8402,8402,391,2,1.0,1460,219000
8403,8403,309,3,2.0,1108,200000
8404,8404,414,2,2.1,1279,228900
8405,8405,38,2,2.0,1104,249900
8406,8406,414,3,2.0,1534,255000
8407,8407,160,3,2.0,2186,225000
8408,8408,279,3,2.0,1630,230000
8409,8409,2,4,2.0,1314,209900
8410,8410,260,3,2.0,832,199000
8411,8411,15,3,1.0,1008,229900
8412,8412,117,1,1.0,964,245000
8413,8413,2,3,2.0,1005,215000
8414,8414,391,3,2.0,1324,229800
8415,8415,318,2,1.0,1140,230000
8416,8416,414,3,2.0,1479,229900
8417,8417,40,3,2.0,1202,210000
8418,8418,2,4,2.0,1398,250000
8419,8419,119,2,1.0,864,250000
8420,8420,279,3,2.0,1700,249900
8421,8421,92,3,2.0,1620,251000
8422,8422,27,4,2.0,1962,200000
8423,8423,194,2,1.0,1144,225000
8424,8424,318,3,2.0,1098,249888
8425,8425,73,2,2.0,990,249000
8426,8426,414,3,2.0,1368,245900
8427,8427,391,3,2.0,1405,249900
8428,8428,318,1,1.0,504,230000
8429,8429,391,4,2.0,1660,237500
8430,8430,160,2,2.0,1260,250000
8431,8431,38,2,1.0,672,234900
8432,8432,38,3,1.0,990,224500
8433,8433,38,2,1.1,1060,217500
8434,8434,391,3,2.1,1377,239900
8435,8435,361,2,1.0,832,224900
8436,8436,380,2,2.0,1276,215000
8437,8437,15,3,2.0,1238,249900
8438,8438,318,3,2.0,1049,240000
8439,8439,38,2,1.0,936,234000
8440,8440,15,3,2.0,1400,229000
8441,8441,414,3,2.0,1790,234000
8442,8442,414,2,1.0,926,210000
8443,8443,414,3,2.0,1896,249900
8444,8444,414,4,2.0,1520,249900
8445,8445,391,3,2.0,1637,229900
8446,8446,414,3,2.0,2280,195000
8447,8447,194,2,2.0,1200,219000
8448,8448,92,2,1.0,874,210000
8449,8449,92,2,1.0,828,215000
8450,8450,391,3,2.0,1344,195000
8451,8451,120,3,2.0,1199,219000
8452,8452,235,3,2.0,1453,229900
8453,8453,229,3,3.0,2134,229800
8454,8454,414,3,2.0,1650,229000
8455,8455,361,1,1.0,600,209000
8456,8456,0,3,2.0,1618,215000
8457,8457,391,3,2.0,1756,244000
8458,8458,15,4,2.0,1276,235000
8459,8459,391,3,2.0,1761,249000
8460,8460,318,2,1.0,585,195000
8461,8461,380,2,2.0,1029,209000
8462,8462,391,3,2.1,2176,239000
8463,8463,27,4,2.0,1584,216888
8464,8464,414,2,2.0,1224,223000
8465,8465,160,4,2.0,1980,229900
8466,8466,15,3,2.0,1040,220000
8467,8467,194,1,2.0,1105,243500
8468,8468,15,3,2.0,1148,220000
8469,8469,15,4,2.1,1700,249999
8470,8470,15,3,2.1,1673,249900
8471,8471,391,3,2.0,1176,219888
8472,8472,38,3,2.0,1098,235000
8473,8473,143,3,2.0,1334,242000
8474,8474,92,3,2.1,1456,252500
8475,8475,316,2,1.1,1050,199999
8476,8476,229,2,2.0,1620,229500
8477,8477,316,2,1.0,777,205000
8478,8478,318,1,1.0,795,199000
8479,8479,38,3,2.0,1276,249900
8480,8480,318,3,1.0,912,250000
8481,8481,13,3,1.0,900,209000
8482,8482,316,3,2.0,1297,220000
8483,8483,92,2,1.1,864,209900
8484,8484,391,3,2.0,1911,219000
8485,8485,0,3,2.0,1518,225000
8486,8486,391,3,2.0,1131,225000
8487,8487,391,3,2.0,1366,240900
8488,8488,391,3,2.1,1689,249900
8489,8489,318,3,2.0,1300,240000
8490,8490,318,2,1.0,984,250000
8491,8491,38,2,1.0,784,229900
8492,8492,229,1,1.0,1300,205000
8493,8493,145,3,2.0,847,239999
8494,8494,27,3,2.0,1940,214998
8495,8495,15,3,2.0,1945,299000
8496,8496,391,4,4.0,2814,289000
8497,8497,391,4,2.1,2905,299000
8498,8498,391,5,2.0,2343,299000
8499,8499,391,3,2.1,2817,299000
8500,8500,391,6,4.0,3157,299000
8501,8501,391,4,2.1,2747,299000
8502,8502,391,3,2.0,1777,289000
8503,8503,391,4,2.0,1806,269000
8504,8504,318,3,2.0,1008,285000
8505,8505,140,4,2.1,1853,254950
8506,8506,229,3,2.0,1865,299900
8507,8507,15,3,2.0,1340,249000
8508,8508,318,5,2.0,2400,305000
8509,8509,39,2,2.0,1125,299900
8510,8510,318,2,1.0,999,299900
8511,8511,318,3,2.0,1376,299999
8512,8512,143,4,2.0,1900,299900
8513,8513,201,3,2.0,820,305000
8514,8514,160,1,1.0,600,299000
8515,8515,318,2,1.0,800,265000
8516,8516,15,3,2.0,1542,245000
8517,8517,143,4,2.0,1760,280000
8518,8518,391,4,2.1,1911,269000
8519,8519,391,3,2.0,1420,255000
8520,8520,182,2,2.0,1548,265000
8521,8521,391,3,3.0,2141,299900
8522,8522,391,5,3.0,2596,292000
8523,8523,413,2,1.0,1009,279000
8524,8524,143,3,2.0,1902,270000
8525,8525,143,3,2.1,2039,299500
8526,8526,2,5,3.0,1921,260000
8527,8527,160,4,2.0,1749,275000
8528,8528,235,3,2.0,1768,269000
8529,8529,15,3,2.0,1730,259000
8530,8530,279,3,2.0,2500,280000
8531,8531,318,3,2.0,1099,299000
8532,8532,143,3,2.0,1300,250000
8533,8533,307,3,2.0,1051,299000
8534,8534,0,3,2.0,1694,279000
8535,8535,307,3,1.0,1460,285000
8536,8536,143,3,2.0,1512,249800
8537,8537,2,3,3.0,2017,260000
8538,8538,380,2,2.0,1344,270000
8539,8539,143,4,3.0,2219,289000
8540,8540,304,3,1.0,960,280000
8541,8541,318,3,2.0,1669,270000
8542,8542,2,4,2.0,1564,285000
8543,8543,2,4,2.0,2038,275000
8544,8544,15,3,2.0,1631,259500
8545,8545,391,3,2.0,1795,255000
8546,8546,120,2,1.1,1152,264500
8547,8547,391,4,2.1,1726,289000
8548,8548,391,3,2.1,1672,245000
8549,8549,38,2,1.0,1770,259900
8550,8550,391,4,2.1,2262,265000
8551,8551,119,4,2.0,1468,299900
8552,8552,143,3,2.0,1400,265000
8553,8553,391,4,2.1,2144,299000
8554,8554,316,4,2.0,1632,265000
8555,8555,119,3,1.0,1036,298800
8556,8556,0,2,2.0,900,259000
8557,8557,316,3,2.0,1152,289000
8558,8558,318,2,1.0,972,265000
8559,8559,143,3,2.0,1266,249900
8560,8560,143,4,2.0,1566,275000
8561,8561,92,4,3.0,1554,259500
8562,8562,391,4,2.0,2204,305000
8563,8563,237,3,2.0,1276,300000
8564,8564,160,3,2.0,984,268000
8565,8565,15,3,2.0,1829,260000
8566,8566,318,2,1.0,840,250000
8567,8567,15,4,2.0,2085,299900
8568,8568,391,4,2.0,1862,280000
8569,8569,143,4,2.0,1366,259900
8570,8570,2,4,2.0,1972,291990
8571,8571,391,3,2.0,1280,260000
8572,8572,15,4,2.0,2160,269000
8573,8573,13,3,1.1,1400,298000
8574,8574,318,3,1.1,966,269000
8575,8575,318,2,1.0,850,275000
8576,8576,38,3,2.0,1562,289200
8577,8577,15,5,3.0,2033,294888
8578,8578,391,3,2.1,1928,270000
8579,8579,13,2,2.0,1309,249000
8580,8580,2,5,3.0,2163,278000
8581,8581,318,2,1.0,989,247000
8582,8582,38,3,2.0,1140,299999
8583,8583,391,4,2.0,2021,269900
8584,8584,2,3,2.0,1576,258990
8585,8585,316,3,2.0,1300,279000
8586,8586,2,4,3.0,2103,255000
8587,8587,15,2,2.0,1674,285000
8588,8588,318,2,1.0,947,294999
8589,8589,318,3,1.0,1430,295000
8590,8590,307,1,1.0,760,274900
8591,8591,391,4,2.0,1537,270000
8592,8592,160,3,2.1,2200,255000
8593,8593,414,2,2.0,1748,245000
8594,8594,318,2,1.0,869,279900
8595,8595,391,4,2.0,2374,279990
8596,8596,38,2,1.0,720,259900
8597,8597,15,4,2.1,1976,289000
8598,8598,318,2,1.0,756,295000
8599,8599,143,3,2.0,1296,245500
8600,8600,391,4,3.0,2200,286000
8601,8601,318,3,2.0,1044,299000
8602,8602,318,3,1.0,1008,265000
8603,8603,143,3,2.0,1222,249000
8604,8604,119,2,1.0,800,259900
8605,8605,318,3,2.0,1856,285000
8606,8606,120,1,1.0,1133,267000
8607,8607,38,2,1.0,864,245000
8608,8608,143,5,3.0,1838,299888
8609,8609,380,2,2.0,1545,259000
8610,8610,391,3,2.0,1788,259900
8611,8611,318,3,2.0,1100,295000
8612,8612,194,3,2.0,1712,255000
8613,8613,414,4,2.0,1558,279000
8614,8614,413,3,1.0,1088,270000
8615,8615,143,3,2.0,1282,255000
8616,8616,318,4,2.0,1242,259999
8617,8617,391,4,2.0,1733,260000
8618,8618,92,2,1.1,935,254000
8619,8619,160,3,2.0,1579,279900
8620,8620,318,4,2.0,1294,295000
8621,8621,391,4,2.1,1705,270000
8622,8622,318,3,2.0,1627,265000
8623,8623,391,4,2.1,1642,249999
8624,8624,414,2,2.0,1242,289000
8625,8625,194,3,2.0,1306,245000
8626,8626,391,4,2.1,2399,276900
8627,8627,318,2,1.0,998,269000
8628,8628,214,2,1.0,770,249900
8629,8629,145,4,1.0,1204,299999
8630,8630,15,2,2.0,1394,245789
8631,8631,318,3,2.0,1306,289000
8632,8632,2,4,3.0,1976,270000
8633,8633,391,4,2.0,1560,275000
8634,8634,316,2,1.1,828,275000
8635,8635,391,3,2.0,1770,264990
8636,8636,413,2,1.0,980,299999
8637,8637,318,3,1.0,1429,297800
8638,8638,318,3,1.0,850,284900
8639,8639,160,3,2.0,1200,299000
8640,8640,194,2,2.0,915,269000
8641,8641,38,2,2.0,1104,249900
8642,8642,38,2,2.0,1098,299999
8643,8643,414,3,2.0,1534,255000
8644,8644,15,2,2.0,1768,299950
8645,8645,318,3,1.1,1066,295000
8646,8646,92,3,2.1,1460,299999
8647,8647,318,2,1.0,1024,275000
8648,8648,92,4,3.0,1800,299900
8649,8649,117,1,1.0,964,245000
8650,8650,391,3,2.0,1735,265000
8651,8651,279,4,3.1,2800,289900
8652,8652,279,4,2.0,2568,284900
8653,8653,83,2,1.0,704,279000
8654,8654,318,2,1.0,1006,270000
8655,8655,318,5,2.0,1548,299000
8656,8656,83,2,1.0,952,284000
8657,8657,2,5,2.0,2183,270000
8658,8658,316,4,2.0,1704,259900
8659,8659,143,4,2.0,2024,299900
8660,8660,318,4,3.0,1702,299800
8661,8661,2,4,2.0,1398,250000
8662,8662,119,2,1.0,864,250000
8663,8663,279,3,2.0,1700,249900
8664,8664,92,3,2.0,1620,251000
8665,8665,318,3,2.0,1098,249888
8666,8666,132,2,2.1,1088,259900
8667,8667,73,2,2.0,990,249000
8668,8668,38,2,2.0,1040,279000
8669,8669,307,3,1.0,1100,302000
8670,8670,414,3,2.0,1368,245900
8671,8671,143,3,2.0,1380,269000
8672,8672,318,3,2.0,1008,295000
8673,8673,143,3,2.0,1703,274000
8674,8674,391,3,2.0,1405,249900
8675,8675,160,2,2.0,1260,250000
8676,8676,15,7,4.0,1968,270000
8677,8677,391,3,2.0,1740,304990
8678,8678,391,4,3.1,1984,260000
8679,8679,318,2,1.0,1014,260000
8680,8680,391,3,2.0,1602,287990
8681,8681,15,4,2.0,1770,299000
8682,8682,83,2,1.0,1024,260000
8683,8683,15,3,2.0,1238,249900
8684,8684,160,3,2.0,1872,269000
8685,8685,413,3,2.0,1058,259000
8686,8686,414,3,2.0,1896,249900
8687,8687,414,4,2.0,1520,249900
8688,8688,318,3,2.0,987,305000
8689,8689,119,3,1.0,1079,290000
8690,8690,145,3,2.0,1256,315000
8691,8691,182,3,2.0,1840,319000
8692,8692,40,3,2.0,1115,339000
8693,8693,182,5,3.0,2042,314500
8694,8694,15,3,2.0,1945,299000
8695,8695,391,4,2.1,2905,299000
8696,8696,391,5,2.0,2343,299000
8697,8697,391,3,2.1,2817,299000
8698,8698,391,6,4.0,3157,299000
8699,8699,391,4,2.1,2747,299000
8700,8700,182,3,1.1,1472,317000
8701,8701,318,4,2.0,1144,349000
8702,8702,15,4,2.1,2352,339950
8703,8703,318,3,2.0,1348,344910
8704,8704,229,3,2.0,1865,299900
8705,8705,318,5,2.0,1466,349900
8706,8706,318,5,2.0,2400,305000
8707,8707,39,2,2.0,1125,299900
8708,8708,318,2,1.0,999,299900
8709,8709,38,2,2.0,1468,350000
8710,8710,318,3,2.0,1376,299999
8711,8711,304,3,1.0,987,314900
8712,8712,143,4,2.0,1900,299900
8713,8713,40,3,1.0,1008,308888
8714,8714,38,3,2.0,1311,325000
8715,8715,318,4,2.0,1222,318500
8716,8716,201,3,2.0,820,305000
8717,8717,160,1,1.0,600,299000
8718,8718,119,2,2.0,1206,335000
8719,8719,214,3,2.0,1484,314900
8720,8720,182,3,1.1,1380,345000
8721,8721,40,3,2.0,1184,330000
8722,8722,0,3,4.0,2466,319900
8723,8723,83,4,2.0,1395,319000
8724,8724,391,7,3.0,2982,355000
8725,8725,413,3,2.0,1224,335000
8726,8726,83,2,2.0,1176,329000
8727,8727,140,7,4.0,3617,350000
8728,8728,38,3,2.0,1344,329900
8729,8729,414,4,3.0,2123,315000
8730,8730,391,3,3.0,2141,299900
8731,8731,318,3,2.0,1530,350000
8732,8732,119,2,1.1,918,355000
8733,8733,119,2,1.0,720,330000
8734,8734,143,3,2.1,2039,299500
8735,8735,119,3,2.0,1103,355000
8736,8736,15,3,2.1,2062,325000
8737,8737,318,3,2.0,1099,299000
8738,8738,15,4,3.0,2194,319800
8739,8739,119,3,1.0,744,349950
8740,8740,307,3,2.0,1051,299000
8741,8741,145,3,2.0,1330,354000
8742,8742,307,2,1.0,884,340000
8743,8743,318,3,1.0,1087,319900
8744,8744,316,3,3.0,1852,349000
8745,8745,304,3,1.0,840,319999
8746,8746,145,3,2.0,1289,315000
8747,8747,143,3,2.0,1562,309000
8748,8748,160,2,2.0,1229,319000
8749,8749,119,3,1.0,1250,349900
8750,8750,119,4,2.0,1468,299900
8751,8751,307,3,1.1,1164,319900
8752,8752,391,4,2.1,2144,299000
8753,8753,119,3,1.0,1036,298800
8754,8754,15,4,3.0,2850,350000
8755,8755,318,3,2.0,1433,329900
8756,8756,411,3,2.0,1628,325000
8757,8757,304,3,2.0,1112,318000
8758,8758,318,3,1.1,2058,349900
8759,8759,143,5,3.0,2607,345000
8760,8760,391,4,4.0,3098,329000
8761,8761,304,4,2.0,1144,347900
8762,8762,391,4,2.0,2204,305000
8763,8763,160,2,1.0,1100,349000
8764,8764,237,3,2.0,1276,300000
8765,8765,143,3,2.0,2308,339900
8766,8766,307,3,3.0,1644,339900
8767,8767,15,4,2.0,2085,299900
8768,8768,318,4,1.1,1528,350000
8769,8769,318,3,2.0,1047,319900
8770,8770,304,3,2.0,1260,349900
8771,8771,284,3,2.0,1600,309000
8772,8772,201,3,1.1,1300,315000
8773,8773,38,3,2.0,1440,329000
8774,8774,13,3,1.1,1400,298000
8775,8775,318,4,2.0,1774,349900
8776,8776,214,3,2.0,1295,355000
8777,8777,182,3,2.0,1680,315500
8778,8778,307,3,1.0,1020,339900
8779,8779,38,3,2.0,1638,349000
8780,8780,38,3,2.0,1140,299999
8781,8781,38,3,2.0,1080,339000
8782,8782,318,4,2.0,2205,340000
8783,8783,391,4,2.1,2399,319000
8784,8784,318,3,2.0,1128,340000
8785,8785,318,3,1.1,1152,325000
8786,8786,318,3,1.0,1430,295000
8787,8787,318,2,1.0,756,295000
8788,8788,391,5,3.0,2490,334900
8789,8789,251,3,2.0,1803,349999
8790,8790,318,3,2.0,1044,299000
8791,8791,304,3,1.1,900,309000
8792,8792,391,4,2.0,2049,324900
8793,8793,38,2,1.0,864,339900
8794,8794,92,4,2.0,1380,329900
8795,8795,143,4,2.0,2023,324900
8796,8796,279,3,2.0,2226,310000
8797,8797,15,2,2.1,2236,328000
8798,8798,119,2,1.0,801,350000
8799,8799,119,3,1.0,1425,329000
8800,8800,83,2,2.0,1225,349000
8801,8801,318,2,1.1,969,319900
8802,8802,143,5,3.0,1838,299888
8803,8803,318,3,2.0,1388,339900
8804,8804,318,3,2.0,1100,295000
8805,8805,38,2,2.0,1322,329000
8806,8806,413,2,1.0,992,325000
8807,8807,145,4,2.0,1386,339000
8808,8808,318,4,2.0,1294,295000
8809,8809,391,4,2.1,2085,317000
8810,8810,182,4,2.0,1651,344888
8811,8811,182,2,1.1,871,319000
8812,8812,391,4,3.0,2239,313490
8813,8813,391,4,3.0,2401,341990
8814,8814,92,3,2.1,1656,312500
8815,8815,414,3,2.1,2028,339900
8816,8816,145,4,1.0,1204,299999
8817,8817,391,3,2.0,1834,349000
8818,8818,391,4,3.0,1938,340000
8819,8819,413,2,2.0,1426,347800
8820,8820,391,5,4.0,3032,330000
8821,8821,414,3,2.0,2163,339000
8822,8822,413,2,1.0,980,299999
8823,8823,318,3,1.0,1429,297800
8824,8824,307,4,2.0,1440,350000
8825,8825,160,3,2.0,1200,299000
8826,8826,304,4,2.0,1225,354000
8827,8827,307,4,1.1,1288,325000
8828,8828,318,3,2.0,1421,319800
8829,8829,38,2,2.0,1098,299999
8830,8830,15,2,2.0,1768,299950
8831,8831,119,3,1.0,1120,339900
8832,8832,318,3,1.1,1066,295000
8833,8833,92,3,2.1,1460,299999
8834,8834,92,4,3.0,1800,299900
8835,8835,92,3,3.0,1578,350000
8836,8836,182,3,2.0,1192,330000
8837,8837,83,4,2.1,1442,317500
8838,8838,15,4,2.0,1972,335000
8839,8839,391,5,4.0,2740,346000
8840,8840,318,3,1.1,1341,324900
8841,8841,413,3,2.0,1339,349000
8842,8842,131,3,2.0,1057,330000
8843,8843,391,3,2.1,2505,309999
8844,8844,318,5,2.0,1548,299000
8845,8845,307,3,1.0,1390,330000
8846,8846,316,4,3.0,2640,339900
8847,8847,92,3,2.0,1570,315000
8848,8848,143,4,2.0,2024,299900
8849,8849,318,4,3.0,1702,299800
8850,8850,318,3,1.1,1282,309999
8851,8851,38,2,1.0,1239,350000
8852,8852,391,5,3.0,2438,348990
8853,8853,307,3,1.0,1100,302000
8854,8854,391,3,2.0,2182,347000
8855,8855,119,3,2.0,1019,337500
8856,8856,318,3,2.0,1008,295000
8857,8857,119,2,1.0,927,340000
8858,8858,318,3,2.0,1337,355000
8859,8859,307,3,2.0,1728,350000
8860,8860,143,5,2.1,2056,315000
8861,8861,145,3,2.0,1620,310000
8862,8862,15,3,2.0,2014,319000
8863,8863,391,5,3.0,2537,351990
8864,8864,391,3,2.0,1740,304990
8865,8865,15,3,2.0,1830,340000
8866,8866,391,4,4.0,3098,345000
8867,8867,15,4,2.0,1770,299000
8868,8868,38,2,2.0,1235,315000
8869,8869,411,3,3.0,1856,328700
8870,8870,15,4,2.0,2287,310000
8871,8871,318,3,2.0,987,305000
8872,8872,318,4,2.0,1240,309000
8873,8873,117,3,1.0,1200,349999
8874,8874,318,3,2.0,1232,335000
8875,8875,182,4,2.0,1440,329000
8876,8876,83,3,2.1,1576,319900
8877,8877,318,3,1.1,943,305000
8878,8878,15,3,2.1,2256,299500
8879,8879,279,4,3.0,2101,339000
8880,8880,391,4,3.0,2703,325000
8881,8881,119,2,1.0,850,310000
8882,8882,15,3,2.0,1930,309750
8883,8883,391,5,4.0,3480,310000
8884,8884,318,4,3.0,1728,350000
8885,8885,304,3,1.0,960,299900
8886,8886,285,2,1.0,1464,395000
8887,8887,413,3,2.1,1984,380000
8888,8888,92,4,3.1,2798,399600
8889,8889,83,3,2.1,1647,372000
8890,8890,318,4,2.0,1144,349000
8891,8891,318,4,2.0,2043,389900
8892,8892,119,3,1.0,1059,365000
8893,8893,318,5,2.0,1466,349900
8894,8894,391,4,3.0,2544,359900
8895,8895,38,2,2.0,1468,350000
8896,8896,143,4,3.0,1937,390000
8897,8897,15,4,3.0,2049,364900
8898,8898,15,4,2.0,2524,405000
8899,8899,119,4,2.0,1372,365000
8900,8900,15,4,3.0,2060,369900
8901,8901,15,4,3.0,2060,369900
8902,8902,307,4,2.1,1811,359000
8903,8903,182,3,1.1,1380,345000
8904,8904,83,4,4.0,1616,389995
8905,8905,119,3,2.0,1139,359000
8906,8906,391,7,3.0,2982,355000
8907,8907,279,3,3.0,2200,400000
8908,8908,92,3,2.1,2036,393000
8909,8909,145,4,2.0,1404,369999
8910,8910,318,5,3.0,2578,369000
8911,8911,38,3,1.0,1356,395000
8912,8912,140,7,4.0,3617,350000
8913,8913,143,3,2.0,2184,380000
8914,8914,307,3,2.0,1363,384900
8915,8915,119,3,2.0,1678,405000
8916,8916,318,3,2.0,1530,350000
8917,8917,119,2,1.1,918,355000
8918,8918,38,3,2.0,1689,359900
8919,8919,119,3,1.0,1405,365000
8920,8920,119,3,2.0,1103,355000
8921,8921,119,3,1.0,744,349950
8922,8922,119,3,2.1,1258,375000
8923,8923,145,3,2.0,1330,354000
8924,8924,160,3,2.0,1144,399000
8925,8925,15,3,2.1,2175,374950
8926,8926,318,3,1.0,1345,359900
8927,8927,119,3,2.0,1343,393000
8928,8928,258,3,1.0,1036,399900
8929,8929,143,4,2.0,2650,359900
8930,8930,299,3,1.0,1004,399999
8931,8931,316,3,3.0,1852,349000
8932,8932,258,2,2.0,882,379000
8933,8933,119,3,2.0,1222,359000
8934,8934,413,3,2.0,1685,370000
